표적,시각,알수,현재,전체
nolja_0810,11120,7,17,19
nolja_0810,11121,8,17,19
nolja_0810,11122,8,17,19
nolja_0810,11130,2,1,157
nolja_0810,11381,2,24,157
nolja_0810,11382,1,24,157
nolja_0810,11383,1,24,157
nolja_0810,11384,2,24,157
nolja_0810,11385,2,24,157
nolja_0810,11386,2,24,157
nolja_0810,11387,1,24,157
nolja_0810,11388,1,24,157
nolja_0810,11389,2,24,157
nolja_0810,11390,2,24,157
nolja_0810,11391,2,24,157
nolja_0810,11392,1,24,157
nolja_0810,11393,1,24,157
nolja_0810,11394,2,24,157
nolja_0810,11395,2,24,157
nolja_0810,11396,2,24,157
nolja_0810,11397,1,24,157
nolja_0810,11398,1,24,157
nolja_0810,11399,2,24,157
nolja_0810,11400,2,24,157
nolja_0810,11401,2,24,157
nolja_0810,11402,1,24,157
nolja_0810,11403,2,24,157
nolja_0810,11404,2,24,157
nolja_0810,11405,2,24,157
nolja_0810,11406,2,24,157
nolja_0810,11407,1,24,157
nolja_0810,11408,1,24,157
nolja_0810,11414,11,1,73
nolja_0810,11415,10,1,73
nolja_0810,11419,8,12,73
nolja_0810,11420,7,14,73
nolja_0810,11422,9,22,73
nolja_0810,11638,9,20,70
nolja_0810,11639,8,20,70
nolja_0810,11640,8,20,70
nolja_0810,11641,8,20,70
nolja_0810,11642,9,20,70
nolja_0810,11643,8,21,70
nolja_0810,11645,6,23,70
nolja_0810,11648,12,25,70
nolja_0810,11649,12,25,70
nolja_0810,11897,12,25,67
nolja_0810,11898,11,25,67
nolja_0810,11899,12,25,67
nolja_0810,11900,12,25,67
nolja_0810,11901,12,25,67
nolja_0810,11902,12,25,67
nolja_0810,11903,11,25,67
nolja_0810,11904,12,25,67
nolja_0810,11905,11,25,67
nolja_0810,11906,12,25,67
nolja_0810,11907,12,25,67
nolja_0810,11908,11,25,67
nolja_0810,11909,12,25,67
nolja_0810,11915,11,25,67
nolja_0810,11918,4,35,67
nolja_0810,11919,8,32,67
nolja_0810,11921,8,19,67
nolja_0810,12584,12,3,19
nolja_0810,12585,12,3,19
nolja_0810,12586,13,3,19
nolja_0810,12587,13,3,19
nolja_0810,12588,12,3,19
nolja_0810,12589,13,3,19
nolja_0810,12606,9,1,76
nolja_0810,12609,8,17,72
nolja_0810,12610,9,21,76
nolja_0810,12613,7,33,76
nolja_0810,12616,3,43,76
nolja_0810,12620,9,52,76
nolja_0810,12621,6,65,76
nolja_0810,12622,8,56,76
nolja_0810,12625,13,68,76
nolja_0810,12626,11,69,76
nolja_0810,12629,8,6,76
nolja_0810,12812,8,11,76
nolja_0810,12813,8,11,76
nolja_0810,12815,9,13,76
nolja_0810,12816,5,14,76
nolja_0810,12817,7,15,76
nolja_0810,12818,6,15,76
nolja_0810,12819,7,16,76
nolja_0810,12820,8,17,76
nolja_0810,12823,10,20,76
nolja_0810,12824,9,28,76
nolja_0810,12825,9,22,76
nolja_0810,12826,9,22,76
nolja_0810,12827,9,22,76
nolja_0810,12828,9,21,72
nolja_0810,13064,9,22,76
nolja_0810,13065,8,22,76
nolja_0810,13066,5,23,76
nolja_0810,13069,10,1,132
nolja_0810,13070,12,132,132
nolja_0810,13071,8,131,132
nolja_0810,13072,11,130,132
nolja_0810,13073,9,128,132
nolja_0810,13074,8,126,132
nolja_0810,13075,9,125,132
nolja_0810,13076,10,124,132
nolja_0810,13078,8,120,132
nolja_0810,13079,8,119,132
nolja_0810,13080,10,117,132
nolja_0810,13300,9,115,132
nolja_0810,13561,8,114,131
nolja_0810,13562,8,114,131
nolja_0810,13563,9,114,131
nolja_0810,13564,9,114,131
nolja_0810,13565,9,114,131
nolja_0810,13566,8,114,131
nolja_0810,13567,8,114,131
nolja_0810,13568,9,115,131
nolja_0810,13570,8,118,131
nolja_0810,13571,8,119,131
nolja_0810,13576,9,110,131
nolja_0810,13577,8,106,131
nolja_0810,13578,9,108,131
nolja_0810,13579,10,107,131
nolja_0810,13581,10,109,131
nolja_0810,13857,11,3,17
nolja_0810,13862,5,1,91
nolja_0810,13863,10,2,81
nolja_0810,14101,10,16,79
nolja_0810,14102,10,16,79
nolja_0810,14106,10,1,70
nolja_0810,14107,10,1,70
nolja_0810,14110,6,67,70
nolja_0810,14340,7,61,67
nolja_0810,14341,7,61,67
nolja_0810,14342,8,61,67
nolja_0810,14343,8,61,67
nolja_0810,14344,7,61,67
nolja_0810,14345,7,61,67
nolja_0810,14346,7,61,67
nolja_0810,14347,8,61,67
nolja_0810,14348,8,61,67
nolja_0810,14349,7,61,67
nolja_0810,14350,7,61,67
nolja_0810,14351,8,61,67
nolja_0810,14352,8,61,67
nolja_0810,14353,8,61,67
nolja_0810,14354,7,61,67
nolja_0810,14355,7,61,67
nolja_0810,14356,8,61,67
nolja_0810,14357,8,61,67
nolja_0810,14358,8,61,67
nolja_0810,14359,7,61,67
nolja_0810,14360,8,61,67
nolja_0810,14361,7,61,67
nolja_0810,14362,8,61,67
nolja_0810,14363,8,61,67
nolja_0810,14364,7,61,67
nolja_0810,14365,7,61,67
nolja_0810,14366,8,61,67
nolja_0810,14367,8,61,67
nolja_0810,14368,8,61,67
nolja_0810,14369,7,61,67
nolja_0810,14370,8,61,67
nolja_0810,14371,7,61,67
nolja_0810,14372,8,61,67
nolja_0810,14373,8,61,67
nolja_0810,14374,7,61,67
nolja_0810,14375,7,61,67
nolja_0810,14376,7,61,67
nolja_0810,14378,7,1,71
nolja_0810,14379,3,71,71
nolja_0810,14383,10,55,71
nolja_0810,14384,10,54,71
nolja_0810,14385,10,54,71
nolja_0814,211,13,2,17
nolja_0814,212,12,3,17
nolja_0814,214,10,7,17
nolja_0814,216,11,9,17
nolja_0814,218,12,11,17
nolja_0814,219,11,13,17
nolja_0814,221,10,15,17
nolja_0814,222,9,17,17
nolja_0814,224,13,2,17
nolja_0814,228,6,1,62
nolja_0814,229,7,2,62
nolja_0814,231,8,6,62
nolja_0814,233,7,10,62
nolja_0814,235,3,14,62
nolja_0814,237,7,17,62
nolja_0814,239,9,20,62
nolja_0814,241,4,22,62
nolja_0814,242,3,24,62
nolja_0814,244,5,26,62
nolja_0814,245,3,28,62
nolja_0814,247,3,30,62
nolja_0814,250,3,34,62
nolja_0814,253,3,38,62
nolja_0814,254,2,40,62
nolja_0814,256,4,42,62
nolja_0814,258,6,49,69
nolja_0814,259,3,46,62
nolja_0814,261,3,46,62
nolja_0814,262,3,50,62
nolja_0814,263,3,61,62
nolja_0814,264,5,52,62
nolja_0814,270,3,60,62
nolja_0814,449,2,107,107
nolja_0814,456,5,1,17
nolja_0814,457,4,2,17
nolja_0814,458,2,3,17
nolja_0814,459,7,5,17
nolja_0814,461,3,7,17
nolja_0814,462,2,9,17
nolja_0814,464,5,11,17
nolja_0814,466,3,13,17
nolja_0814,467,6,15,17
nolja_0814,471,8,3,39
nolja_0814,472,7,3,39
nolja_0814,473,4,6,36
nolja_0814,475,4,7,32
nolja_0814,477,5,9,36
nolja_0814,478,4,11,35
nolja_0814,480,2,13,36
nolja_0814,481,3,16,36
nolja_0814,482,3,15,36
nolja_0814,483,2,17,32
nolja_0814,484,4,16,39
nolja_0814,485,2,19,39
nolja_0814,487,3,22,32
nolja_0814,488,4,23,36
nolja_0814,489,3,26,39
nolja_0814,491,4,27,36
nolja_0814,493,6,26,32
nolja_0814,494,4,31,39
nolja_0814,496,5,33,39
nolja_0814,497,4,35,36
nolja_0814,499,7,37,39
nolja_0814,503,8,1,45
nolja_0814,504,8,1,127
nolja_0814,506,7,1,332
nolja_0814,508,11,1,17
nolja_0814,518,1,1,135
nolja_0814,710,2,1,135
nolja_0814,711,1,3,135
nolja_0814,713,2,5,135
nolja_0814,714,2,7,135
nolja_0814,716,2,9,135
nolja_0814,717,1,11,135
nolja_0814,719,2,13,135
nolja_0814,720,3,15,135
nolja_0814,722,1,17,135
nolja_0814,723,2,19,135
nolja_0814,724,2,21,135
nolja_0814,725,2,21,135
nolja_0814,726,1,23,135
nolja_0814,728,2,26,135
nolja_0814,729,2,27,135
nolja_0814,731,1,29,135
nolja_0814,732,2,31,135
nolja_0814,734,2,33,135
nolja_0814,735,1,35,135
nolja_0814,737,2,37,135
nolja_0814,738,2,99,135
nolja_0814,741,1,43,135
nolja_0814,742,2,45,135
nolja_0814,743,2,47,135
nolja_0814,747,2,53,135
nolja_0814,748,2,55,135
nolja_0814,749,1,57,135
nolja_0814,750,2,59,135
nolja_0814,752,2,62,132
nolja_0814,753,1,63,135
nolja_0814,754,2,65,135
nolja_0814,755,2,67,135
nolja_0814,760,1,75,135
nolja_0814,764,2,82,135
nolja_0814,765,2,83,135
nolja_0814,770,2,91,135
nolja_0814,771,1,93,135
nolja_0814,772,2,95,135
nolja_0814,773,2,97,135
nolja_0814,774,1,99,135
nolja_0814,779,2,107,135
nolja_0814,780,1,109,135
nolja_0814,781,1,111,135
nolja_0814,782,2,113,135
nolja_0814,783,2,115,135
nolja_0814,788,1,79,79
nolja_0814,789,2,26,79
nolja_0814,790,2,66,79
nolja_0814,791,2,61,79
nolja_0814,793,1,66,79
nolja_0814,974,2,131,135
nolja_0814,975,1,130,135
nolja_0814,976,1,128,135
nolja_0814,977,2,126,135
nolja_0814,978,2,124,135
nolja_0814,983,1,116,135
nolja_0814,984,1,114,135
nolja_0814,985,2,112,135
nolja_0814,992,8,1,45
nolja_0814,993,7,44,45
nolja_0814,994,11,42,45
nolja_0814,996,9,40,45
nolja_0814,997,8,38,45
nolja_0814,998,10,36,45
nolja_0814,1001,10,32,45
nolja_0814,1002,10,30,45
nolja_0814,1006,12,24,45
nolja_0814,1007,9,22,45
nolja_0814,1008,8,20,45
nolja_0814,1010,8,16,45
nolja_0814,1012,10,14,45
nolja_0814,1013,9,12,45
nolja_0814,1014,8,10,45
nolja_0814,1017,7,6,45
nolja_0814,1018,11,4,45
nolja_0814,1019,13,2,45
nolja_0814,1025,8,1,45
nolja_0814,1027,8,34,49
nolja_0814,1029,8,34,45
nolja_0814,1233,8,34,45
nolja_0814,1235,8,1,127
nolja_0814,1236,9,2,127
nolja_0814,1237,8,3,127
nolja_0814,1238,7,5,127
nolja_0814,1241,9,9,127
nolja_0814,1242,10,11,127
nolja_0814,1243,8,13,127
nolja_0814,1246,10,17,127
nolja_0814,1247,9,19,127
nolja_0814,1248,11,21,127
nolja_0814,1250,10,39,127
nolja_0814,1251,9,25,127
nolja_0814,1252,8,27,127
nolja_0814,1255,8,31,127
nolja_0814,1256,10,33,187
nolja_0814,1257,10,95,127
nolja_0814,1258,10,37,127
nolja_0814,1259,8,39,127
nolja_0814,1260,8,99,127
nolja_0814,1261,11,41,127
nolja_0814,1264,8,46,127
nolja_0814,1265,8,47,127
nolja_0814,1266,9,49,127
nolja_0814,1270,10,98,127
nolja_0814,1271,10,57,127
nolja_0814,1272,11,59,127
nolja_0814,1273,10,61,127
nolja_0814,1277,9,67,127
nolja_0814,1278,11,69,127
nolja_0814,1282,10,75,127
nolja_0814,1283,9,77,127
nolja_0814,1284,6,79,127
nolja_0814,1288,7,85,127
nolja_0814,1289,8,87,127
nolja_0814,1290,6,89,127
nolja_0814,1294,7,96,127
nolja_0814,1295,10,97,127
nolja_0814,1296,10,99,127
nolja_0814,1297,8,101,197
nolja_0814,1300,12,105,127
nolja_0814,1301,8,107,127
nolja_0814,1302,5,109,127
nolja_0814,1305,10,114,127
nolja_0814,1306,7,115,127
nolja_0814,1307,7,117,127
nolja_0814,1311,8,123,127
nolja_0814,1312,7,125,127
nolja_0814,1314,9,3,127
nolja_0814,1315,9,2,127
nolja_0814,1316,7,1,127
nolja_0814,1319,9,3,127
nolja_0814,1320,9,2,127
nolja_0814,1550,8,1,127
nolja_0814,1551,9,127,197
nolja_0814,1553,8,1,332
nolja_0814,1554,8,1,332
nolja_0814,1556,12,1,17
nolja_0814,1560,2,1,79
nolja_0814,1569,2,1,19
nolja_0814,1570,2,1,19
nolja_0814,1571,1,1,19
nolja_0814,1572,2,1,19
nolja_0814,1573,2,1,19
nolja_0814,1574,2,1,19
nolja_0814,1575,2,1,19
nolja_0814,1576,1,1,19
nolja_0814,1577,2,1,19
nolja_0814,1578,2,1,19
nolja_0814,1579,2,1,19
nolja_0814,1580,2,1,19
nolja_0814,1581,1,1,19
nolja_0814,1582,2,1,19
nolja_0814,1583,2,1,19
nolja_0814,1585,1,1,30
nolja_0814,1586,2,26,30
nolja_0814,1587,2,28,30
nolja_0814,1588,2,28,30
nolja_0814,1589,1,28,30
nolja_0814,1590,2,26,30
nolja_0814,1591,2,26,30
nolja_0814,1593,2,24,30
nolja_0814,1594,1,22,30
nolja_0814,1595,2,22,30
nolja_0814,1597,2,27,30
nolja_0814,1598,2,28,30
nolja_0814,1599,2,28,30
nolja_0814,1600,2,29,30
nolja_0814,1601,2,29,30
nolja_0814,1602,2,29,30
nolja_0814,1604,2,1,91
nolja_0814,1605,1,1,91
nolja_0814,1606,1,1,91
nolja_0814,1607,2,1,91
nolja_0814,1608,2,1,91
nolja_0814,1609,2,3,91
nolja_0814,1610,1,3,91
nolja_0814,1612,2,7,91
nolja_0814,1613,2,7,91
nolja_0814,1614,2,8,91
nolja_0814,1616,2,69,81
nolja_0814,1618,2,36,91
nolja_0814,1622,2,61,81
nolja_0814,1623,1,61,91
nolja_0814,1627,2,88,91
nolja_0814,1628,2,88,91
nolja_0814,1807,10,1,19
nolja_0814,1814,1,1,169
nolja_0814,1816,2,6,154
nolja_0814,1817,1,6,154
nolja_0814,1818,2,9,164
nolja_0814,1819,2,17,169
nolja_0814,1820,3,32,189
nolja_0814,1821,1,33,154
nolja_0814,1822,2,39,154
nolja_0814,1824,3,62,164
nolja_0814,1825,2,61,194
nolja_0814,1826,3,62,154
nolja_0814,1829,2,63,164
nolja_0814,1830,2,90,154
nolja_0814,1831,2,91,199
nolja_0814,1833,2,96,169
nolja_0814,1834,3,112,164
nolja_0814,1835,1,115,154
nolja_0814,1838,2,129,164
nolja_0814,1840,2,141,154
nolja_0814,1844,1,150,154
nolja_0814,1846,1,2,90
nolja_0814,1849,2,16,80
nolja_0814,1858,1,58,80
nolja_0814,1859,1,59,80
nolja_0814,1861,2,71,90
nolja_0814,1862,1,79,80
nolja_0814,1863,1,79,80
nolja_0814,1865,2,1,96
nolja_0814,1866,2,2,98
nolja_0814,1868,3,15,96
nolja_0814,1870,2,29,96
nolja_0814,1871,1,30,96
nolja_0814,1874,2,68,82
nolja_0814,1875,2,61,99
nolja_0814,1876,2,62,96
nolja_0814,1878,2,79,92
nolja_0814,1880,2,88,92
nolja_0814,1881,1,89,96
nolja_0814,1882,2,94,96
nolja_0814,1883,2,1,99
nolja_0814,2067,1,1,121
nolja_0814,2074,1,2,145
nolja_0814,2076,3,9,145
nolja_0814,2077,3,86,149
nolja_0814,2078,2,29,145
nolja_0814,2079,1,30,145
nolja_0814,2081,2,43,149
nolja_0814,2087,1,79,145
nolja_0814,2089,2,86,145
nolja_0814,2090,3,82,149
nolja_0814,2091,1,102,148
nolja_0814,2092,1,103,145
nolja_0814,2094,3,116,149
nolja_0814,2096,2,128,145
nolja_0814,2099,2,1,90
nolja_0814,2100,2,2,90
nolja_0814,2102,3,12,80
nolja_0814,2103,2,24,90
nolja_0814,2106,2,33,80
nolja_0814,2107,2,46,90
nolja_0814,2108,2,61,90
nolja_0814,2111,2,68,90
nolja_0814,2113,1,76,90
nolja_0814,2117,2,2,79
nolja_0814,2118,3,1,79
nolja_0814,2119,2,1,79
nolja_0814,2121,2,6,79
nolja_0814,2123,2,30,79
nolja_0814,2126,3,68,73
nolja_0814,2127,3,63,79
nolja_0814,2128,2,53,79
nolja_0814,2129,2,64,79
nolja_0814,2131,3,67,79
nolja_0814,2132,2,72,79
nolja_0814,2133,2,72,79
nolja_0814,2140,2,1,65
nolja_0814,2142,1,62,65
nolja_0814,2143,1,60,65
nolja_0814,2308,2,60,65
nolja_0814,2309,2,60,65
nolja_0814,2310,1,60,65
nolja_0814,2311,1,60,65
nolja_0814,2312,2,60,65
nolja_0814,2313,2,60,65
nolja_0814,2314,2,60,65
nolja_0814,2315,1,60,65
nolja_0814,2316,1,60,65
nolja_0814,2317,2,60,65
nolja_0814,2318,2,60,65
nolja_0814,2319,2,60,65
nolja_0814,2324,1,8,107
nolja_0814,2325,3,2,107
nolja_0814,2329,2,28,107
nolja_0814,2330,2,89,107
nolja_0814,2334,2,58,107
nolja_0814,2335,2,69,107
nolja_0814,2336,3,68,107
nolja_0814,2337,2,70,107
nolja_0814,2339,1,82,107
nolja_0814,2340,2,83,107
nolja_0814,2343,1,98,107
nolja_0814,2345,2,2,111
nolja_0814,2346,2,1,111
nolja_0814,2347,2,2,111
nolja_0814,2349,3,17,111
nolja_0814,2351,2,30,111
nolja_0814,2352,2,32,111
nolja_0814,2355,2,64,111
nolja_0814,2360,1,78,111
nolja_0814,2361,2,79,111
nolja_0814,2364,1,100,111
nolja_0814,2365,2,100,111
nolja_0814,2366,1,1,79
nolja_0814,2371,2,25,79
nolja_0814,2372,1,26,79
nolja_0814,2374,2,41,79
nolja_0814,2375,2,49,79
nolja_0814,2376,2,49,79
nolja_0814,2380,1,74,79
nolja_0814,2390,2,96,161
nolja_0814,2571,2,89,121
nolja_0814,2574,2,100,121
nolja_0814,2575,2,108,121
nolja_0814,2576,2,108,121
nolja_0814,2579,1,3,121
nolja_0814,2580,1,3,121
nolja_0814,2584,1,23,121
nolja_0814,2588,2,42,181
nolja_0814,2589,2,42,121
nolja_0814,2590,2,43,191
nolja_0814,2593,1,61,121
nolja_0814,2594,2,61,121
nolja_0814,2595,1,62,121
nolja_0814,2598,1,81,121
nolja_0814,2600,2,1,65
nolja_0814,2601,2,1,65
nolja_0814,2605,1,20,65
nolja_0814,2609,2,36,65
nolja_0814,2610,2,36,65
nolja_0814,2611,1,37,65
nolja_0814,2614,1,65,65
nolja_0814,2617,2,64,65
nolja_0814,2618,2,3,65
nolja_0814,2619,1,3,65
nolja_0814,2622,2,4,121
nolja_0814,2624,2,17,121
nolja_0814,2625,2,18,121
nolja_0814,2811,13,3,19
nolja_0814,2816,1,2,172
nolja_0814,2818,2,14,172
nolja_0814,2819,2,29,175
nolja_0814,2820,2,31,172
nolja_0814,2821,2,32,176
nolja_0814,2822,3,37,172
nolja_0814,2823,2,99,172
nolja_0814,2824,1,99,172
nolja_0814,2825,2,50,176
nolja_0814,2828,3,81,175
nolja_0814,2829,1,86,176
nolja_0814,2830,2,88,176
nolja_0814,2831,1,89,176
nolja_0814,2832,3,89,122
nolja_0814,2833,2,106,172
nolja_0814,2834,1,117,179
nolja_0814,2835,1,117,176
nolja_0814,2836,1,119,172
nolja_0814,2840,2,143,176
nolja_0814,2841,2,144,172
nolja_0814,2843,2,168,172
nolja_0814,2844,2,163,176
nolja_0814,2845,2,163,176
nolja_0814,2847,2,1,177
nolja_0814,2849,2,4,177
nolja_0814,2851,2,69,177
nolja_0814,2852,2,27,177
nolja_0814,2853,1,96,177
nolja_0814,2857,1,56,177
nolja_0814,2858,2,62,177
nolja_0814,2860,3,64,177
nolja_0814,2861,2,22,177
nolja_0814,2862,1,83,177
nolja_0814,2863,1,83,177
nolja_0814,2870,1,126,172
nolja_0814,2872,3,169,179
nolja_0814,2875,1,137,176
nolja_0814,3041,2,177,177
nolja_0814,3043,2,174,177
nolja_0814,3048,2,148,177
nolja_0814,3049,2,146,177
nolja_0814,3051,2,139,177
nolja_0814,3052,2,125,177
nolja_0814,3055,2,116,177
nolja_0814,3057,2,102,177
nolja_0814,3059,1,1,157
nolja_0814,3060,1,1,157
nolja_0814,3061,2,2,157
nolja_0814,3065,2,32,157
nolja_0814,3066,1,33,167
nolja_0814,3070,1,60,157
nolja_0814,3071,2,61,157
nolja_0814,3073,3,29,163
nolja_0814,3075,2,91,157
nolja_0814,3076,1,92,157
nolja_0814,3081,2,122,197
nolja_0814,3084,2,146,157
nolja_0814,3090,2,1,149
nolja_0814,3091,1,2,149
nolja_0814,3094,3,11,149
nolja_0814,3095,2,86,149
nolja_0814,3096,1,31,149
nolja_0814,3097,1,32,149
nolja_0814,3098,3,36,149
nolja_0814,3099,3,93,199
nolja_0814,3100,3,82,149
nolja_0814,3101,1,59,149
nolja_0814,3102,2,60,149
nolja_0814,3103,3,64,145
nolja_0814,3104,3,79,149
nolja_0814,3105,1,82,149
nolja_0814,3106,1,82,149
nolja_0814,3107,2,84,149
nolja_0814,3109,3,101,149
nolja_0814,3110,2,116,149
nolja_0814,3111,2,116,149
nolja_0814,3112,2,117,149
nolja_0814,3116,2,143,149
nolja_0814,3121,2,1,176
nolja_0814,3122,2,1,176
nolja_0814,3123,1,1,176
nolja_0814,3124,1,1,176
nolja_0814,3125,2,1,176
nolja_0814,3126,2,1,176
nolja_0814,3287,1,1,149
nolja_0814,3288,2,2,149
nolja_0814,3289,2,6,145
nolja_0814,3290,3,16,148
nolja_0814,3292,2,28,149
nolja_0814,3295,3,49,149
nolja_0814,3296,1,65,149
nolja_0814,3299,3,63,149
nolja_0814,3301,1,86,149
nolja_0814,3303,3,96,149
nolja_0814,3306,2,109,149
nolja_0814,3307,2,110,149
nolja_0814,3310,2,133,149
nolja_0814,3313,2,2,120
nolja_0814,3314,2,2,120
nolja_0814,3318,2,27,120
nolja_0814,3319,2,26,120
nolja_0814,3321,3,96,180
nolja_0814,3322,3,99,160
nolja_0814,3323,2,55,120
nolja_0814,3324,2,56,120
nolja_0814,3328,2,83,120
nolja_0814,3329,1,84,120
nolja_0814,3331,2,99,180
nolja_0814,3333,2,113,120
nolja_0814,3335,2,1,132
nolja_0814,3336,1,2,132
nolja_0814,3338,3,15,132
nolja_0814,3339,2,16,132
nolja_0814,3340,2,17,132
nolja_0814,3342,2,33,132
nolja_0814,3343,2,39,132
nolja_0814,3347,2,83,132
nolja_0814,3348,2,63,132
nolja_0814,3349,2,64,132
nolja_0814,3351,2,76,132
nolja_0814,3353,2,89,132
nolja_0814,3354,1,90,132
nolja_0814,3356,2,106,132
nolja_0814,3357,1,116,132
nolja_0814,3358,1,116,132
nolja_0814,3360,1,1,92
nolja_0814,3367,2,1,121
nolja_0814,3368,2,1,121
nolja_0814,3370,2,12,121
nolja_0814,3371,2,82,121
nolja_0814,3372,2,98,181
nolja_0814,3373,2,44,121
nolja_0814,3374,1,43,121
nolja_0814,3543,1,43,121
nolja_0814,3546,1,1,92
nolja_0814,3549,3,11,922
nolja_0814,3550,2,17,92
nolja_0814,3551,1,16,92
nolja_0814,3552,3,21,892
nolja_0814,3554,1,38,92
nolja_0814,3559,2,57,92
nolja_0814,3562,3,78,92
nolja_0814,3563,1,83,92
nolja_0814,3564,2,83,92
nolja_0814,3566,2,1,61
nolja_0814,3569,2,21,61
nolja_0814,3570,2,21,61
nolja_0814,3573,3,41,61
nolja_0814,3574,2,43,51
nolja_0814,3576,2,1,23
nolja_0814,3579,1,7,23
nolja_0814,3583,1,14,23
nolja_0814,3584,3,15,23
nolja_0814,3586,2,20,23
nolja_0814,3587,2,20,23
nolja_0814,3588,1,1,11
nolja_0814,3589,2,1,11
nolja_0814,3591,2,6,11
nolja_0814,3592,2,5,11
nolja_0814,3594,1,9,11
nolja_0814,3604,1,1,7
nolja_0814,3605,2,2,7
nolja_0814,3607,2,7,7
nolja_0814,3609,1,4,7
nolja_0814,3613,2,88,121
nolja_0814,3615,3,9,121
nolja_0814,3616,3,63,161
nolja_0814,3617,2,96,181
nolja_0814,3618,2,43,121
nolja_0814,3619,1,43,121
nolja_0814,3802,2,43,121
nolja_0814,3805,2,41,121
nolja_0814,3806,1,42,121
nolja_0814,3807,1,42,121
nolja_0814,3808,2,42,121
nolja_0814,3809,2,42,121
nolja_0814,3810,2,42,121
nolja_0814,3811,1,42,121
nolja_0814,3812,1,42,121
nolja_0814,3813,2,42,121
nolja_0814,3814,2,42,121
nolja_0814,4254,12,3,19
nolja_0814,4261,2,1,7
nolja_0814,4263,1,1,15
nolja_0814,4264,1,1,15
nolja_0814,4267,2,7,15
nolja_0814,4268,2,8,15
nolja_0814,4270,1,13,15
nolja_0814,4272,2,1,15
nolja_0814,4275,2,6,15
nolja_0814,4277,2,8,13
nolja_0814,4278,2,11,15
nolja_0814,4279,2,11,15
nolja_0814,4281,2,1,17
nolja_0814,4282,1,2,17
nolja_0814,4283,1,1,17
nolja_0814,4286,2,7,17
nolja_0814,4287,2,7,17
nolja_0814,4290,1,13,17
nolja_0814,4292,1,1,12
nolja_0814,4293,1,2,16
nolja_0814,4295,2,6,16
nolja_0814,4296,1,7,16
nolja_0814,4298,2,11,16
nolja_0814,4301,2,1,35
nolja_0814,4302,1,2,35
nolja_0814,4304,2,7,35
nolja_0814,4305,2,6,35
nolja_0814,4308,2,14,35
nolja_0814,4309,2,15,35
nolja_0814,4311,2,22,35
nolja_0814,4312,2,22,35
nolja_0814,4313,3,24,35
nolja_0814,4315,2,30,35
nolja_0814,4317,1,1,47
nolja_0814,4318,3,2,47
nolja_0814,4320,1,6,47
nolja_0814,4324,1,13,47
nolja_0814,4325,2,14,47
nolja_0814,4327,1,21,47
nolja_0814,4328,2,22,47
nolja_0814,4331,2,30,47
nolja_0814,4332,1,31,47
nolja_0814,4334,1,37,47
nolja_0814,4336,2,1,16
nolja_0814,4337,2,16,16
nolja_0814,4339,2,13,16
nolja_0814,4342,2,8,12
nolja_0814,4343,2,8,16
nolja_0814,4518,1,8,16
nolja_0814,4522,1,1,61
nolja_0814,4523,2,6,61
nolja_0814,4527,1,22,61
nolja_0814,4528,2,23,61
nolja_0814,4531,2,38,61
nolja_0814,4532,1,39,61
nolja_0814,4535,2,55,61
nolja_0814,4537,2,1,84
nolja_0814,4538,2,2,84
nolja_0814,4539,3,9,64
nolja_0814,4540,2,13,84
nolja_0814,4541,2,14,84
nolja_0814,4542,1,15,84
nolja_0814,4545,2,29,84
nolja_0814,4546,3,31,84
nolja_0814,4548,2,40,84
nolja_0814,4553,2,61,84
nolja_0814,4556,1,35,94
nolja_0814,4557,1,78,84
nolja_0814,4559,2,1,62
nolja_0814,4562,2,12,62
nolja_0814,4563,2,19,62
nolja_0814,4566,3,68,82
nolja_0814,4567,2,38,62
nolja_0814,4571,2,56,62
nolja_0814,4572,1,56,62
nolja_0814,4574,2,2,79
nolja_0814,4578,2,21,79
nolja_0814,4579,3,22,79
nolja_0814,4581,2,92,639
nolja_0814,4582,2,44,79
nolja_0814,4587,2,63,79
nolja_0814,4597,12,2,19
nolja_0814,4598,11,1,19
nolja_0814,4599,7,18,19
nolja_0814,4600,8,17,19
nolja_0814,4601,7,17,19
nolja_0814,4604,8,127,132
nolja_0814,4784,7,127,132
nolja_0814,4785,8,127,132
nolja_0814,4786,8,127,132
nolja_0814,4787,8,127,132
nolja_0814,4788,7,127,132
nolja_0814,4793,2,1,79
nolja_0814,4796,3,10,79
nolja_0814,4797,1,19,79
nolja_0814,4798,2,20,79
nolja_0814,4800,2,31,79
nolja_0814,4801,2,36,79
nolja_0814,4802,1,67,79
nolja_0814,4805,2,55,79
nolja_0814,4809,2,66,79
nolja_0814,4811,2,1,102
nolja_0814,4812,2,2,102
nolja_0814,4814,3,15,106
nolja_0814,4815,1,18,102
nolja_0814,4816,2,19,102
nolja_0814,4819,2,44,102
nolja_0814,4822,3,69,182
nolja_0814,4824,2,65,102
nolja_0814,4827,3,65,102
nolja_0814,4828,1,85,102
nolja_0814,4829,2,86,102
nolja_0814,4832,1,102,102
nolja_0814,4834,2,1,159
nolja_0814,4835,2,3,169
nolja_0814,4838,2,24,159
nolja_0814,4839,2,26,159
nolja_0814,4840,3,89,129
nolja_0814,4843,2,52,159
nolja_0814,4844,1,53,159
nolja_0814,4846,2,28,189
nolja_0814,4847,2,75,159
nolja_0814,4848,1,75,199
nolja_0814,4850,2,86,162
nolja_0814,4851,1,94,159
