level,songId,stepId,title,titleEn,artistEn,difficulty,effectiveLevel,voteDifficulty,voteStd,convergenceScore,specialRatio,special,defined,clearCount,totalCount,realClearCount,realTotalCount,breakOnRate,totalBreakOnRate,bpmMin,bpmMax,stepArtist,versionIdOfChart,isPremium,isRemix,deleted,disabled,tagIds,tagVals,imageUrl,youtubeUrl,youtubeUrl3rd
S3,12,476,톰보이,TOMBOY,(G)I-DLE,S3,2.691549,-0.25,0.0,0.902,0.0,False,True,178,194,8,10,0.8,0.9175,124,124,NIMGO,7,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img/ec342950e66150e76a00b09492dfda3c.png?v=20251219163819,https://www.youtube.com/watch?v=iViep2qifzc,https://www.youtube.com/watch?v=sm54OueLPE0
S3,16,801,배드 애플!! feat. Nomico,Bad Apple!! feat. Nomico,Masayoshi Minoshima,S3,2.687985,0.0,0.0,0.764,0.0,False,True,115,119,9,9,1.0,0.9664,138,138,,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1c6e00d20fd612097ff9cae790e16827.png?v=20260701145646,,https://www.youtube.com/watch?v=bQRMDC2zDpU
S3,57,1369,보카,BOCA,Dreamcatcher,S3,2.995075,0.5,0.0,0.6,0.0,False,True,160,182,8,10,0.8,0.8791,200,200,DulKi,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img/eb5af940defb17449259e75e16926870.png?v=20251219163819,https://www.youtube.com/watch?v=4q70D5akGNs,https://www.youtube.com/watch?v=SCxwnPV4HFA
S3,82,1545,요! 세이!! 페어리!!!,Yo! Say!! Fairy!!!,MYUKKE.,S3,2.72866,1.0,0.0,0.764,0.0,False,True,104,115,8,8,1.0,0.9043,150,150,SUNNY,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1afce79a91b11aacedfadb6f8f0c360c.png?v=20260701145646,https://www.youtube.com/watch?v=8Ped8uFfbC0,https://www.youtube.com/watch?v=k03VKgoyF-k
S3,115,1665,블루이쉬 로즈,Bluish Rose,WyvernP,S3,2.895415,0.5,0.0,0.6,0.0,False,True,76,82,7,9,0.7778,0.9268,130,130,SUNNY,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/03b6b88c054909e454b57dd7b7dfb831.png?v=20260701145646,https://www.youtube.com/watch?v=Y83T-dWtWOw,https://www.youtube.com/watch?v=FYdHnbMG1pQ
S3,130,1666,라크리모사,Lacrimosa,Fiverwater,S3,2.85462,0.0,0.0,0.764,0.0,False,True,77,84,5,5,1.0,0.9167,210,210,SUNNY,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/56fbd3887c1f170ff0bab5fd5bac7320.png?v=20260701145646,https://www.youtube.com/watch?v=Fg_SYAtit_Y,https://www.youtube.com/watch?v=jQIhy1B451k
S3,34,1929,체이스 미,Chase Me,Dreamcatcher,S3,3.227878,0.75,0.0,0.658,0.0,False,True,45,55,5,5,1.0,0.8182,200,200,NIMGO,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/cd73da06e335afc98fac9e4609eedb2c.png?v=20260701145646,,https://www.youtube.com/watch?v=s-NTr-OIR_8
S3,29,2033,굿 나이트,GOOD NIGHT,Dreamcatcher,S3,3.794383,0.75,0.0,0.658,0.0,False,True,49,53,3,3,1.0,0.9245,196,196,NIMGO,5,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/950bba94b66e30b4a33c794c204b2ac8.png?v=20260701145646,,https://www.youtube.com/watch?v=4-a_JN2MHdc
S3,93,2090,비행기,Airplane,TYPHOON,S3,2.581294,-0.25,0.0,0.902,0.0,False,True,118,122,7,8,0.875,0.9672,120,120,,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/f47eb7519299f8c8e848d95c6cc74967.png?v=20260701145646,https://www.youtube.com/watch?v=4GAZbzfr2pQ,https://www.youtube.com/watch?v=kXK9trqcqY4
S3,134,2253,캐논 디,Canon D,BanYa,S3,4.00264,1.0,0.0,0.764,0.0,False,True,46,54,2,3,0.6667,0.8519,160,160,ANDAMIRO,1,False,False,False,False,12|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8bc90e7b39366efebd9bc42c064c4c9b.png?v=20260701145646,,https://www.youtube.com/watch?v=KkFSybMKvMM
S3,76,2267,노스텔지어,Nostalgia,Woody,S3,2.581923,0.125,0.125,0.591,0.0,False,True,86,93,3,4,0.75,0.9247,100,100,CONRAD,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8c79ce4830470629ea3de71335222909.png?v=20260701145646,https://www.youtube.com/watch?v=slEjyH_8cHg,https://www.youtube.com/watch?v=xT6mA8YKAzI
S3,71,2271,조깅,Jogging,LUCY,S3,2.65605,0.0,0.0,0.764,0.0,False,True,64,68,4,4,1.0,0.9412,138,138,NIMGO,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/3adbc9e8d05b1d006a995cf3079330aa.png?v=20260701145646,https://www.youtube.com/watch?v=YeiecGN4BI0,https://www.youtube.com/watch?v=emSUC8had2E
S3,148,2390,터키 행진곡,Turkey March,BanYa,S3,3.7486,0.75,0.0,0.658,0.0,False,True,43,44,4,4,1.0,0.9773,150,150,ANDAMIRO,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a01ca89a2558672b6fcad264f3da670e.png?v=20260701145646,,https://www.youtube.com/watch?v=i60Ne1-blzM
S3,10,2513,스위트로닉,Switronic,SHK,S3,2.821736,0.25,0.0,0.658,0.0,False,True,62,65,3,4,0.75,0.9538,120,120,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/4581e710e822e320fddfda44814b61b1.png?v=20260701145646,https://www.youtube.com/watch?v=8I_4iQ9xg8M,https://www.youtube.com/watch?v=FZc4jwxvU2w
S3,84,2712,브레인 파워,BRAIN POWER,NOMA,S3,2.919036,0.5,0.0,0.6,0.0,False,True,66,70,7,8,0.875,0.9429,170,173,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/dfc1225d137e799d048a3f5a9906e134.png?v=20260701145646,https://www.youtube.com/watch?v=EbZ3DY0WPG4,https://www.youtube.com/watch?v=RZ3AjBuEyrc
S3,126,2777,얼론,Alone,Highlight,S3,2.974582,0.5,0.0,0.6,0.0,False,True,74,79,2,3,0.6667,0.9367,115,115,,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img/f1bc02103c6dc2b47d08cef830176035.png?v=20251219163819,https://www.youtube.com/watch?v=EcUXtVMlOIw,https://www.youtube.com/watch?v=o4tFU9aG2CY
S3,113,2919,설탕음모론,Sugar Conspiracy Theory,MAX,S3,3.280113,1.0,0.0,0.764,0.0,False,True,32,32,6,6,1.0,1.0,170,170,ENVYTIC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/0bdfc5f0e5b53f865872306f51fc0f32.png?v=20260701145646,,https://www.youtube.com/watch?v=1VQer1KUT7Q
S3,119,2935,날아올라,Fly high,Dreamcatcher,S3,3.505297,0.75,0.0,0.658,0.0,False,True,28,31,1,1,1.0,0.9032,154,154,BME,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/d35d8bf23ed86a5011b5f524fe9d6ed1.png?v=20260701145646,,https://www.youtube.com/watch?v=V_wImEn-DKc
S3,350,3000,스멜스 라이크 어 초콜릿,Smells Like A Chocolate,Vospi,S3,3.51248,0.5,0.0,0.6,0.0,False,True,22,22,2,2,1.0,1.0,176,176,HP & ESC,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/7372cd8bfab53b7f0a4bb9195e545fec.png?v=20260701145646,,https://www.youtube.com/watch?v=9BFsXKRfP18
S3,297,3018,닥터 엠,Dr. M,BanYa,S3,3.965491,1.0,0.0,0.764,0.0,False,True,29,31,3,3,1.0,0.9355,145,145,ANDAMIRO,1,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/45da932db12016764e41e2d6086cac14.png?v=20260701145646,,https://www.youtube.com/watch?v=XhqJntJ1xAc
S3,462,3079,라티노 바이러스,Latino Virus,Warak,S3,3.475283,0.5,0.0,0.6,0.0,False,True,20,24,4,5,0.8,0.8333,170,170,HP,4,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/82b8851ec236ce7f02f70b6ead1d66d9.png?v=20260701145646,,https://www.youtube.com/watch?v=GO5SA1cD8kI
S3,209,3143,터키 행진곡 -미니멀튠즈-,Turkey March -Minimal Tunes-,Banya Production,S3,4.249415,1.25,0.0,0.902,0.0,False,True,23,24,1,1,1.0,0.9583,130,130,BPM,3,False,False,False,False,0|21|1|2|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/86929efcc575a3267f8a9a1a100bce41.png?v=20260701145646,,https://www.youtube.com/watch?v=q2v3oO7Z9P4
S3,237,3150,슈샤,Xuxa,Smiley,S3,4.029487,1.0,0.0,0.764,0.0,False,True,29,31,4,5,0.8,0.9355,160,160,ANDAMIRO,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/4cb90d0696403eef2913182e0fa88276.png?v=20260701145646,,https://www.youtube.com/watch?v=S_XrEmkmE34
S3,234,3169,롤링 크리스마스,Rolling Christmas,BanYa,S3,4.189079,1.25,0.0,0.902,0.0,False,True,28,31,1,1,1.0,0.9032,142,142,ANDAMIRO,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/744e973eeccd43765eb616bb0cad04e6.png?v=20260701145646,,https://www.youtube.com/watch?v=2go3f6gFq5U
S3,401,3307,슬랩스틱 파르페,Slapstick Parfait,t+pazolite,S3,3.440672,0.5,0.0,0.6,0.0,False,True,36,38,2,3,0.6667,0.9474,160,160,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/82967750fa217abeeea65af61e86b44d.png?v=20260701145646,https://www.youtube.com/watch?v=IhXeuLwXU_A,https://www.youtube.com/watch?v=F6XgxWVR0Cw
S3,339,3360,요로피쿠 피쿠요로 !,ヨロピク ピクヨロ！ Yoropiku Pikuyoro !,Bakusute Sotokanda Icchome,S3,3.336493,0.75,0.0,0.658,0.0,False,True,32,34,4,4,1.0,0.9412,198,198,EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a3f59503b1c4eae7f27fe2ba8ca405af.png?v=20260701145646,,https://www.youtube.com/watch?v=FDki7yI918s
S3,153,3493,크리스마스의 기억,Christmas Memories,Warak,S3,3.108279,0.25,0.0,0.658,0.0,False,True,42,48,1,1,1.0,0.875,170,170,CONRAD,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1792bd555efbbbfcb14088f2208d0428.png?v=20260701145646,,https://www.youtube.com/watch?v=pXOtJmZmYhk
S3,147,3514,미운 오리새끼,Ugly Dee,Banya Production,S3,2.389065,0.25,0.0,0.658,0.0,False,True,57,60,3,4,0.75,0.95,92,92,HP,2,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/12bbe66e48139cae01a2057907f88a29.png?v=20260701145646,,https://www.youtube.com/watch?v=NidUI-1xZ-I
S3,150,3524,크로스 타임,Cross Time,Brandy,S3,2.961574,0.25,0.0,0.658,0.0,False,True,56,62,5,5,1.0,0.9032,160,160,CONRAD,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1fa5b0791390a1d2de6ad8d5d2abd144.png?v=20260701145646,,
S3,268,3575,하우스플랜,Houseplan,Houseplan,S3,2.967218,0.75,0.0,0.658,0.0,False,True,52,56,3,3,1.0,0.9286,128,128,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ae87cac425d722b861faa8cf8ab2eefd.png?v=20260701145646,https://www.youtube.com/watch?v=N2zEXn_aPy0,https://www.youtube.com/watch?v=8-4ZqAmHYo8
S3,100,3657,펌프 미 아마데우스,Pump Me Amadeus,BanYa,S3,3.73641,0.75,0.0,0.658,0.0,False,True,23,24,1,1,1.0,0.9583,170,170,BPM & ANDAMIRO,1,False,False,False,False,16|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/9416d4af818b73beae72ba5e73e58aa1.png?v=20260701145646,,https://www.youtube.com/watch?v=PO943sNz-1o
S3,384,3698,엑스 레이브,X-Rave,DM Ashura,S3,3.787124,1.0,0.0,0.764,0.0,False,True,20,22,2,2,1.0,0.9091,147,147,ANDAMIRO,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8494a140a5d0651b691651c094035683.png?v=20260701145646,,https://www.youtube.com/watch?v=31DpWp3fMzI
S3,136,3701,틸 디 엔드 오브 타임,Till the end of time,BanYa,S3,3.403929,0.75,0.0,0.658,0.0,False,True,27,27,2,2,1.0,1.0,140,140,B.P.M.,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a23e6e40c666b2652fc2bbe0d9aa8ee5.png?v=20260701145646,,https://www.youtube.com/watch?v=_-G2n866SgE
S3,482,3728,아마이 유우와쿠 데인저러스,甘い誘惑デインジャラス Amai Yuuwaku Dangerous,Bakusute Sotokanda Icchome,S3,3.384212,0.5,0.0,0.6,0.0,False,True,19,22,2,2,1.0,0.8636,125,125,BANNIE,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/944b44536234a97d16db0c83a1f2bf4f.png?v=20260701145646,,https://www.youtube.com/watch?v=ylU1c4PyYCc
S3,410,3730,싸이클링!,Cycling!,Yamajet,S3,2.782862,-0.25,0.0,0.902,0.0,False,True,31,34,2,2,1.0,0.9118,220,220,MINAMI,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/466cf551102f6895e0254a767acf8bc9.png?v=20260701145646,https://www.youtube.com/watch?v=r2uvb57VRgs,https://www.youtube.com/watch?v=_h5RHke3D_U
S3,173,3784,미스터 라푸스,Mr. Larpus,BanYa,S3,2.631962,-0.25,0.0,0.902,0.0,False,True,32,33,3,3,1.0,0.9697,190,190,HP & Kwon Oh-Seok,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/d5f90344eb4cee421e77fb595a359d55.png?v=20260701145646,,https://www.youtube.com/watch?v=wfL5xqRDkHE
S3,349,3806,부크,Vook,BanYa,S3,3.222726,0.25,0.0,0.658,0.0,False,True,17,20,1,2,0.5,0.85,184,184,HP & ANDAMIRO,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/11d51d2b0b09d24ec36fab92b96a8df4.png?v=20260701145646,,https://www.youtube.com/watch?v=JiVWv5d_Fmk
S3,327,3849,레미니센스,Reminiscence,MAX,S3,4.117701,1.25,0.0,0.902,0.0,False,True,20,21,3,3,1.0,0.9524,155,155,BME,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/84ff11c92e9f048058755560e16778cb.png?v=20260701145646,,https://www.youtube.com/watch?v=Eqpo3rZpSr8
S3,226,3859,스타드림 (feat. Romelon),Stardream (feat. Romelon),Cashew,S3,3.220419,0.5,0.0,0.6,0.0,False,True,34,34,2,2,1.0,1.0,160,160,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/0a5705bb58882d059fcdbd5aea9b9cce.png?v=20260701145646,,https://www.youtube.com/watch?v=dIxoP21sKJk
S3,288,3866,포가튼 뱀파이어,Forgotten Vampire,WyvernP,S3,3.756327,0.5,0.0,0.6,0.0,False,True,17,19,1,1,1.0,0.8947,137,137,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/07eef7f1a5338abedaeb031a0d8ee876.png?v=20260701145646,,https://www.youtube.com/watch?v=vRWodEdri2k
S3,340,3880,사월,Death Moon,SHK,S3,2.758825,0.25,0.0,0.658,0.0,False,True,35,35,6,6,1.0,1.0,160,160,NIMGO,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/96f3949597bf4514833e1408efed0ad5.png?v=20260701145646,,https://www.youtube.com/watch?v=DqIOkM6BWR8
S3,215,3892,펌트리스 꽈뜨로,Pumptris Quattro,Yahpp,S3,3.148788,0.75,0.0,0.658,0.0,False,True,20,20,3,3,1.0,1.0,153,153,BPM,2,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/2a4110d8bfc915ac81c209903d76e386.png?v=20260701145646,,https://www.youtube.com/watch?v=jkC_hvyLIQo
S3,146,3899,라스트 리버스,Last Rebirth,SHK,S3,2.782307,0.0,0.0,0.764,0.0,False,True,42,44,4,5,0.8,0.9545,120,120,BANNIE,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/0b872960a24a9c72cae2050cb371c45c.png?v=20260701145646,,https://www.youtube.com/watch?v=atzZ1WA5jFU
S3,492,3903,키티 캣,Kitty Cat,Coconut,S3,3.464084,0.75,0.0,0.658,0.0,False,True,20,23,1,1,1.0,0.8696,128,128,HP,3,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8f11c284b028ea874be1526d5888ac0a.png?v=20260701145646,,https://www.youtube.com/watch?v=Lom1NW2w4c8
S3,295,3911,아이스 오브 데스,Ice of Death,Fiverwater,S3,4.171189,1.125,0.125,0.693,0.0,False,True,21,22,1,1,1.0,0.9545,172,172,SUNNY & CONRAD,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/27141402dd0181ae105486ec3ab1a463.png?v=20260701145646,https://www.youtube.com/watch?v=BopwX6Qxo9s,https://www.youtube.com/watch?v=M5NgMwBC5Cc
S3,283,3927,아드레날린 블래스터,Adrenaline Blaster,QWertism,S3,3.450433,0.5,0.0,0.6,0.0,False,True,30,32,4,4,1.0,0.9375,150,150,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e50902f87a52e34280440a77fedd9de4.png?v=20260701145646,https://www.youtube.com/watch?v=cKBhP2lMSZo,https://www.youtube.com/watch?v=mq1T1ZTQ4P0
S3,361,3942,트란사칼리아,Transacaglia in G-minor,ATAS,S3,2.94556,0.5,0.0,0.6,0.0,False,True,28,29,2,2,1.0,0.9655,158,158,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/6ab64a47eb8f394982c46a09a416c160.png?v=20260701145646,https://www.youtube.com/watch?v=1F5iclueHzg,https://www.youtube.com/watch?v=AtUAw7XIE4k
S3,266,3950,트래블 투 퓨처,Travel to future,Neutral Moon,S3,2.854586,0.25,0.0,0.658,0.0,False,True,35,36,4,5,0.8,0.9722,160,160,CONRAD,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/57f487c23ba8dffe5a54db83e550e041.png?v=20260701145646,,https://www.youtube.com/watch?v=SmRhY82LGy4
S3,296,3957,아이 원트 유,I Want U,MAX,S3,2.791729,0.5,0.0,0.6,0.0,False,True,28,30,1,1,1.0,0.9333,156,156,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/d56f4754be78f6287098ec4f3c71f593.png?v=20260701145646,,https://www.youtube.com/watch?v=b72b9z3VAqI
S3,420,3962,유니크,Unique,SHK,S3,2.943083,0.0,0.0,0.764,0.0,False,True,20,20,1,1,1.0,1.0,145,145,HP,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/58403fabf329090e4d54d0116733d2e2.png?v=20260701145646,,https://www.youtube.com/watch?v=dz8lyv39DdQ
S3,244,3970,캐논 X.1,Cannon X.1,Yahpp,S3,4.362397,1.25,0.0,0.902,0.0,False,True,19,19,1,1,1.0,1.0,185,185,EHNE & BPM,2,False,False,False,False,14|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/40975307786409a32cda392fe62ee7c2.png?v=20260701145646,,https://www.youtube.com/watch?v=7J9nIjFnoXk
S3,402,3974,레이디버그,Ladybug,Coconut,S3,3.666828,0.5,0.0,0.6,0.0,False,True,17,19,1,2,0.5,0.8947,133,133,,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/c764058ef1abe73675a6b1b288f0104c.png?v=20260701145646,,https://www.youtube.com/watch?v=JSFSwUJEf6o
S3,495,3980,XX 오프닝 - SHORT CUT -,XX OPENING - SHORT CUT -,MAX,S3,2.610035,0.167,0.118,0.622,0.0,False,True,87,90,2,2,1.0,0.9667,175,175,,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1986e0d3d7d231a306f676bbe8eece1f.png?v=20260701145646,,https://www.youtube.com/watch?v=0-ihickoY9M
S3,389,3981,퍼센트 엑스,%X (Percent X),Pory,S3,3.261944,0.25,0.0,0.658,0.0,False,True,19,19,2,2,1.0,1.0,150,150,AEVILUX,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8f26809e182d6eb9719a61749baec84e.png?v=20260701145646,,https://www.youtube.com/watch?v=JmVaL-u5SIg
S3,423,3988,스위트로닉 - SHORT CUT -,Switronic - SHORT CUT -,SHK,S3,2.758663,0.125,0.125,0.591,0.0,False,True,89,92,3,3,1.0,0.9674,120,120,,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/4fc66a9c70838d6a7ec200c5f3563faf.png?v=20260701145646,https://www.youtube.com/watch?v=kQOEwVu5PFQ,https://www.youtube.com/watch?v=mfm_UUj3_5Y
S3,464,3993,무브 댓 바디!,Move That Body!,DM Ashura feat. Skizzo & Hanna,S3,3.858467,0.75,0.0,0.658,0.0,False,True,17,20,1,2,0.5,0.85,145,145,NIMGO,4,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1a12ec6286b22ac6ef81cef7f2e1222e.png?v=20260701145646,,https://www.youtube.com/watch?v=rvV1I-ZjouM
S3,263,3995,더 레버리,The Reverie,uma,S3,2.6165,0.0,0.0,0.764,0.0,False,True,31,32,3,3,1.0,0.9688,150,150,CONRAD,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/59006ca78aee2254dd3fe1362c9864b6.png?v=20260701145646,https://www.youtube.com/watch?v=TcDHvFj-lJs,https://www.youtube.com/watch?v=EwoTkbQX4I4
S3,396,3999,셀피쉬니스,Selfishness,SID-SOUND,S3,3.991481,1.0,0.0,0.764,0.0,False,True,19,19,2,2,1.0,1.0,160,160,HP,4,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/6c373da7e7749a806e4edd049511e0e5.png?v=20260701145646,,https://www.youtube.com/watch?v=YKtPLomVoeA
S3,33,4003,여래아,Yeo rae a,SID-SOUND,S3,4.275312,1.25,0.0,0.902,0.0,False,True,40,44,4,4,1.0,0.9091,90,90,EXC,3,False,False,False,False,15|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/1fbb103bbc7d1a94d6e994b27c2e6b9a.png?v=20260701145646,,https://www.youtube.com/watch?v=i5Q0khDdfJE
S3,521,4009,올 아이 원트 포 크리스마스,All I Want For X-mas,BanYa,S3,3.845272,1.0,0.0,0.764,0.0,False,True,22,26,1,1,1.0,0.8462,130,130,ANDAMIRO,1,False,False,False,False,16|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/c4d160485b1e9ff216e0c45879d4356e.png?v=20260701145646,,https://www.youtube.com/watch?v=0-Wqhp9M2jk
S3,216,4017,유 갓 미 락킹,U Got Me Rocking,MAX,S3,3.123067,0.75,0.0,0.658,0.0,False,True,15,17,1,1,1.0,0.8824,128,128,HP,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/91fa9215b387af5e20b5384200c591b5.png?v=20260701145646,,https://www.youtube.com/watch?v=z295J2i1hw8
S3,315,4034,포세이돈,Poseidon,Quree,S3,3.135322,0.25,0.0,0.658,0.0,False,True,31,33,3,3,1.0,0.9394,160,160,SUNNY,6,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/de96638880924993fd3617fc5b5d2d8a.png?v=20260701145646,,https://www.youtube.com/watch?v=vKVYar5Onwk
S3,239,4046,모멘트 데이,Moment Day,MAX,S3,3.18877,0.25,0.0,0.658,0.0,False,True,19,20,2,2,1.0,0.95,158,158,OSING,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/2331375eb67334306cd7d189c75d1e09.png?v=20260701145646,,https://www.youtube.com/watch?v=O3Vw_oJ_6eM
S3,564,4048,악몽,A Nightmare,BanYa,S3,2.934997,0.25,0.0,0.658,0.0,False,True,31,32,1,1,1.0,0.9688,120,120,ANDAMIRO,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/aaf74d6fdbfbcfe5c734a7b4239e699e.png?v=20260701145646,,https://www.youtube.com/watch?v=l_6Hc6DSLNc
S3,503,4049,메테오라이즈,Meteorize,Paul Bazooka,S3,4.056188,1.0,0.0,0.764,0.0,False,True,14,15,3,4,0.75,0.9333,136,136,ENVYTIC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/3e8b43107e33ed1f14d0f9a5cd0a67d8.png?v=20260701145646,,https://www.youtube.com/watch?v=KvvqJU63dlE
S3,398,4051,리무버블 디스코,Removable Disk0,Doin,S3,3.653807,0.75,0.0,0.658,0.0,False,True,22,25,4,4,1.0,0.88,130,130,ENVYTIC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/6a1c65426df892f8e33f80b22756c313.png?v=20260701145646,,https://www.youtube.com/watch?v=5-SIytHF2eo
